tlg_author_id,tlg_work_id,corpus,cts_urn,corpus_author,corpus_title,edition_description,language,word_count,text_url,metadata_url,license,source_revision,in_printed_inventory,match_method,match_confidence,verification_status
0284,042,Perseus,urn:cts:greekLit:tlg0284.tlg042.perseus-grc2,"Aristides, Aelius",Περὶ ὁμονοίας ταῖς πόλεσιν,"Aristides. Vol. 1. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg042.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg042/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,043,Perseus,urn:cts:greekLit:tlg0284.tlg043.perseus-grc2,"Aristides, Aelius",Ῥοδιακός [sp.],"Aristides. Vol. 1. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg043.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg043/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,044,Perseus,urn:cts:greekLit:tlg0284.tlg044.perseus-grc2,"Aristides, Aelius",Ῥοδίοις περὶ ὁμονοίας,"Aristides. Vol. 1. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg044.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg044/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,045,Perseus,urn:cts:greekLit:tlg0284.tlg045.perseus-grc2,"Aristides, Aelius",Πρὸς Πλάτωνα περὶ ῥητορικῆς,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg045.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg045/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,046,Perseus,urn:cts:greekLit:tlg0284.tlg046.perseus-grc2,"Aristides, Aelius",Πρὸς Πλάτωνα ὑπὲρ τῶν τεττάρων,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg046.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg046/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,047,Perseus,urn:cts:greekLit:tlg0284.tlg047.perseus-grc2,"Aristides, Aelius",Πρὸς Καπίτωνα,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg047.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg047/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,048,Perseus,urn:cts:greekLit:tlg0284.tlg048.perseus-grc2,"Aristides, Aelius",Αἰγύπτιος,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg048.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg048/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,049,Perseus,urn:cts:greekLit:tlg0284.tlg049.perseus-grc2,"Aristides, Aelius",Περὶ τοῦ παραφθέγματος,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg049.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg049/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,050,Perseus,urn:cts:greekLit:tlg0284.tlg050.perseus-grc2,"Aristides, Aelius",Κατὰ τῶν ἐξορχουμένων,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg050.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg050/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,051,Perseus,urn:cts:greekLit:tlg0284.tlg051.perseus-grc2,"Aristides, Aelius",Πρὸς τοὺς αἰτιωμένους ὅτι μὴ μελετῴη,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg051.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg051/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,052,Perseus,urn:cts:greekLit:tlg0284.tlg052.perseus-grc2,"Aristides, Aelius",Πρεσβευτικὸς πρὸς Ἀχιλλέα,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg052.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg052/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,053,Perseus,urn:cts:greekLit:tlg0284.tlg053.perseus-grc2,"Aristides, Aelius",Πρὸς Δημοσθένη περὶ ἀτελείας,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg053.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg053/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,054,Perseus,urn:cts:greekLit:tlg0284.tlg054.perseus-grc2,"Aristides, Aelius",Πρὸς Λεπτίνην ὑπὲρ ἀτελείας,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg054.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg054/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,055,Perseus,urn:cts:greekLit:tlg0284.tlg055.perseus-grc2,"Aristides, Aelius",Πανηγυρικὸς ἐπὶ τῷ ὕδατι ἐν Περγάμῳ,"Aristides. Vol. 2. Dindorf, Wilhelm, editor. Leipzig: Reimer, 1829.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg055.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg055/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0284,056,Perseus,urn:cts:greekLit:tlg0284.tlg056.perseus-grc2,"Aristides, Aelius",Περὶ πολιτικοῦ λόγου,"Aristides. Rhetores Graeci, Vol. 2. von Spengel, Leonhard, editor. Leipzig: Teubner, 1854.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg056.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0284/tlg056/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0317,001,First1KGreek,urn:cts:greekLit:tlg0317.tlg001.1st1K-grc1,Acta Joannis,Acta Joannis,,"grc,lat",23584,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0317.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0317,002,First1KGreek,urn:cts:greekLit:tlg0317.tlg002.1st1K-grc1,Acta Joannis,Acta Joannis (recenscio),,"grc,lat",2490,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0317.tlg002.1st1K-grc1:2,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0319,004,First1KGreek,urn:cts:greekLit:tlg0319.tlg004.1st1K-grc1,Critias,Fragmenta,,"grc,lat,deu",3774,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0319.tlg004.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,no,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0341,002,Perseus,urn:cts:greekLit:tlg0341.tlg002.perseus-grc2,Lycophron,Ἀλεξάνδρα,"Lycophron. Callimachus and Lycophron, Aratus. Mair, A. W., editor. London: William Heinmann; New York: G.P. Putnam's Sons, 1921.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0341.tlg002.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0341/tlg002/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0357,001,First1KGreek,urn:cts:greekLit:tlg0357.tlg001.1st1K-grc1,Didymus Alexandrinus,Mensurae marmorum ac lignorum,,"grc,lat",1955,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0357.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0357,001,First1KGreek,urn:cts:greekLit:tlg0357.tlg001.1st1K-grc2,Didymus Alexandrinus,Mensuris marmorum,,"grc,lat",88,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0357.tlg001.1st1K-grc2:12,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0358,001,First1KGreek,urn:cts:greekLit:tlg0358.tlg001.1st1K-grc1,Nicomachus of Gerasa,Ἀριθμητικὴ εἰσαγωγή,,"grc,lat",35744,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0358.tlg001.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0358,002,First1KGreek,urn:cts:greekLit:tlg0358.tlg002.1st1K-grc1,Nicomachus of Gerasa,Ἐγχειρίδιον ἁρμονικῆς,,"grc,lat",7096,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0358.tlg002.1st1K-grc1:toc,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0358,004,First1KGreek,urn:cts:greekLit:tlg0358.tlg004.1st1K-grc1,Nicomachus of Gerasa,Excerpta,,"grc,lat",4293,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0358.tlg004.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0358,005,First1KGreek,urn:cts:greekLit:tlg0358.tlg005.1st1K-grc1,Nicomachus of Gerasa,Problemata arithmetica,,"grc,lat",1354,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0358.tlg005.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,no,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0361,001,First1KGreek,urn:cts:greekLit:tlg0361.tlg001.1st1K-grc1,Cleonides,Εἰσαγωγὴ ἁρμονική,,"grc,lat",7110,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0361.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0362,001,First1KGreek,urn:cts:greekLit:tlg0362.tlg001.1st1K-grc1,Carmina Delphis Inventa,Carmina Delphis Inventa,,"grc,lat",1511,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0362.tlg001.1st1K-grc1:pr,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0363,001,First1KGreek,urn:cts:greekLit:tlg0363.tlg001.1st1K-grc1,Claudius Ptolemaeus,Μαθηματικὴ Σύνταξις,,"grc,lat",277377,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0363.tlg001.1st1K-grc1:1.toc,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0363,007,First1KGreek,urn:cts:greekLit:tlg0363.tlg007.1st1K-grc1,Claudius Ptolemaeus,Apotelesmatica (= Tetrabiblos),,"grc,lat",60893,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0363.tlg007.1st1K-grc1:1.1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0363,007,Perseus,urn:cts:greekLit:tlg0363.tlg007.perseus-grc2,Claudius Ptolemaeus,Τετράβιβλος,"Ptolemy. Tetrabiblos. Robbins, Frank Egleston, editor. Cambridge, MA: Harvard University Press; London: William Heinemann Ltd., 1964 (printing).",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0363.tlg007.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0363/tlg007/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0363,011,First1KGreek,urn:cts:greekLit:tlg0363.tlg011.1st1K-grc1,Claudius Ptolemaeus,Musica,,"grc,lat,deu",2802,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0363.tlg011.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0385,001,Perseus,urn:cts:greekLit:tlg0385.tlg001.perseus-grc2,Cassius Dio Cocceianus,Ῥωμαϊκὴ Ἱστορία (Books 36-55),"Cassius Dio. Dio's Roman History, Vols. 3-6. Cary, Earnest, editor. London: William Heinemann; New York, NY: G. P. Putnam's Sons, 1914-1917.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0385.tlg001.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0385/tlg001/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0509,001,First1KGreek,urn:cts:greekLit:tlg0509.tlg001.1st1K-grc1,Myia,Epistula ad Phyllidem,,grc,288,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0509.tlg001.1st1K-grc1:1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,no,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0521,008,First1KGreek,urn:cts:greekLit:tlg0521.tlg008.1st1K-grc1,Epicharmus,Fragmenta,,"grc,lat,fre,deu",2359,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0521.tlg008.1st1K-grc1:0,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0525,001,Perseus,urn:cts:greekLit:tlg0525.tlg001.perseus-grc2,Pausanias,Ἑλλάδος Περιηγήσεως,"Pausanias. Pausaniae Graeciae descriptio, Volumes 1-3. Spiro, Friedrich, editor. Leipzig: Teubner, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0525.tlg001.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0525/tlg001/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0526,001,Perseus,urn:cts:greekLit:tlg0526.tlg001.perseus-grc2,Flavius Josephus,Ἰουδαϊκὴ ἀρχαιολογία,"Flavius Josephus. Flavii Iosephi Opera, Vol. 1-4. Niese, Benedikt, editor. Berlin: Weidmann, 1885-1890.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0526.tlg001.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0526/tlg001/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0526,002,Perseus,urn:cts:greekLit:tlg0526.tlg002.perseus-grc2,Flavius Josephus,Ἰωσήπου βίος,"Flavius Josephus. Flavii Iosephi Opera, Vol. 4. Niese, Benedikt, editor. Berlin: Weidmann, 1890.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0526.tlg002.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0526/tlg002/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0526,003,Perseus,urn:cts:greekLit:tlg0526.tlg003.perseus-grc2,Flavius Josephus,περὶ ἀρχαιότητος Ἰουδαίων,"Flavius Josephus. Flavii Iosephi Opera, Vol. 5. Niese, Benedikt, editor. Berlin: Weidmann, 1889.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0526.tlg003.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0526/tlg003/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0526,004,Perseus,urn:cts:greekLit:tlg0526.tlg004.perseus-grc2,Flavius Josephus,Ἰουδαϊκοῦ πολέμου πρὸς Ῥωμαίους,"Flavius Josephus. Flavii Iosephi Opera, Vol. 6. Niese, Benedikt, editor. Berlin: Weidmann, 1895.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0526.tlg004.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0526/tlg004/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,001,First1KGreek,urn:cts:greekLit:tlg0527.tlg001.1st1K-grc1,Septuaginta,Genesis,,"grc,lat",45098,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0527.tlg001.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,001,PTA,urn:cts:pta:pta9999.pta001.pta-grc1,Bible,Genesis,"Alfred Rahlfs (ed.), Septuaginta : id est, Vetus Testamentum graece iuxta LXX interpretes Septuaginta. Stuttgart, 1935, 1–86",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta9999.pta001.pta-grc1,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta9999/pta001/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,002,First1KGreek,urn:cts:greekLit:tlg0527.tlg002.1st1K-grc1,Septuaginta,Exodus,,"grc,lat",35599,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0527.tlg002.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,002,PTA,urn:cts:pta:pta9999.pta002.pta-grc1,Bible,Exodus,"Alfred Rahlfs (ed.), Septuaginta : id est, Vetus Testamentum graece iuxta LXX interpretes Septuaginta. Stuttgart, 1935, 86–158",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta9999.pta002.pta-grc1,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta9999/pta002/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,003,First1KGreek,urn:cts:greekLit:tlg0527.tlg003.1st1K-grc1,Septuaginta,Leviticus,,"grc,lat",26136,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0527.tlg003.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,003,PTA,urn:cts:pta:pta9999.pta003.pta-grc1,Bible,Leviticus,"Alfred Rahlfs (ed.), Septuaginta : id est, Vetus Testamentum graece iuxta LXX interpretes Septuaginta. Stuttgart, 1935, 158–209",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta9999.pta003.pta-grc1,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta9999/pta003/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,004,First1KGreek,urn:cts:greekLit:tlg0527.tlg004.1st1K-grc1,Septuaginta,Numeri,,"grc,lat",34964,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0527.tlg004.1st1K-grc1:1.1,https://github.com/OpenGreekAndLatin/First1KGreek,REVIEW_REQUIRED,bfea9acd07ee1b7cea70cdd927c8f092d5637695,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
0527,004,PTA,urn:cts:pta:pta9999.pta004.pta-grc1,Bible,Numeri,"Alfred Rahlfs (ed.), Septuaginta : id est, Vetus Testamentum graece iuxta LXX interpretes Septuaginta. Stuttgart, 1935, 210–283",grc,,https://pta.bbaw.de/text/urn:cts:pta:pta9999.pta004.pta-grc1,https://github.com/PatristicTextArchive/pta_data/blob/524eb9763b1181bc9f14edf52943bfe2f7a43aed/data/pta9999/pta004/__cts__.xml,https://creativecommons.org/licenses/by-sa/4.0/,524eb9763b1181bc9f14edf52943bfe2f7a43aed,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT
