tlg_author_id,tlg_work_id,relationship,journal_status,source_urn,source_url,source_local_path,source_sha256,source_license,evidence_file
0007,001,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg001.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg001/tlg0007.tlg001.perseus-grc2.xml,003e5fa25ad144fda1985859365093027ed8baf0d260777b8d63e57d33d8e5de,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_556.csv
0007,002,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg002.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg002.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg002/tlg0007.tlg002.perseus-grc2.xml,a3ca10805b3ebee524c1bd4225975a672dff9eb8981dc8c80f2586bcced127a3,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_556.csv
0007,003,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg003.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg003.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg003/tlg0007.tlg003.perseus-grc2.xml,b6bc9ab4371a9197fed3e139e7495a615a6bcd8c77c5f211b5e8f89c459c0c80,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_556.csv
0007,004,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg004.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg004.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg004/tlg0007.tlg004.perseus-grc2.xml,c1d2599fcd5d60c388b495c1c3fde53f1d7be1e7722991a71c4de9c5a45545f0,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_556.csv
0007,007,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg007.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg007.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg007/tlg0007.tlg007.perseus-grc2.xml,91c21b15d6ed5347ac592172b23600fc03c1c68925dd6dc4fbcb507454dd95a8,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_557.csv
0007,008,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg008.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg008.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg008/tlg0007.tlg008.perseus-grc2.xml,6170a1a91b30416d3e30f7297ede3d203f00c85deeb0d8e032c79ea8e28ca026,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_557.csv
0007,009,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg009.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg009.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg009/tlg0007.tlg009.perseus-grc2.xml,208eae83cc694b061af6ca6f4895c3372b2f3d49f42eba60513b6d140ff830a1,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_557.csv
0007,010,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg010.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg010.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg010/tlg0007.tlg010.perseus-grc2.xml,d7c26d0f08285eaae6c3b66c4bba7c37a20ebc845a5ca1df2975bfc6c82ef47d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_557.csv
0007,011,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg011.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg011.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg011/tlg0007.tlg011.perseus-grc2.xml,2f9eb157dac1c430f1c50e1daf10d66da154eb9d78bfa7dfa6b022374202432d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_558.csv
0007,012,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg012.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg012.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg012/tlg0007.tlg012.perseus-grc2.xml,b11903e9b9e0a814278e07a4f1bc5e748203defc911b3a612f82a9261c4e7600,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_558.csv
0007,013,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg013.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg013.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg013/tlg0007.tlg013.perseus-grc2.xml,06dbc8e365eedd79e707ad8057b25656da1497e2c2928552401e947f3d6d9aaf,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_558.csv
0007,014,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg014.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg014.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg014/tlg0007.tlg014.perseus-grc2.xml,07fbdea93be3f20ac7354c4862eef021db596a811ebd1f8ed5311764c53ffd70,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_558.csv
0007,015,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg015.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg015.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg015/tlg0007.tlg015.perseus-grc2.xml,0b7775e400c5c4ec6b6ea67a515ff474a08ad203cf5b0dcba2b696d831ed7117,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_558.csv
0007,016,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg016.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg016.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg016/tlg0007.tlg016.perseus-grc2.xml,e7336d33063416538606c9d33aa2387e7d732721b0d6b1ab690c0273c92be8bc,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_559.csv
0007,017,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg017.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg017.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg017/tlg0007.tlg017.perseus-grc2.xml,a7ca431e10239507592f9d0bb0a988d5f3da82e00f746dda4460caf2758f989c,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_559.csv
0007,018,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg018.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg018.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg018/tlg0007.tlg018.perseus-grc2.xml,71d2700c7bc8ff8e12484fcd904ed6201823b59580fe9d430165b140acbea65d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_559.csv
0007,019,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg019.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg019.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg019/tlg0007.tlg019.perseus-grc2.xml,20f4e21914a524c1eb95b94cc0b46f468954a11716b6ad3e48a2b25555a077ad,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_559.csv
0007,020,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg020.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg020.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg020/tlg0007.tlg020.perseus-grc2.xml,7106cd17c54be93d769543cc357e6db22330030c92cb36eab0041bea3dda18a4,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_559.csv
0007,021,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg021.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg021.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg021/tlg0007.tlg021.perseus-grc2.xml,07fac67152be8b2af9acc4cb46ae265d7b1027b055dfdcfa518156955c5d7218,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_560.csv
0007,022,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg022.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg022.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg022/tlg0007.tlg022.perseus-grc2.xml,a3c4baad3e80e34d2294b8ab776a7ee24f42c60a4d17135129622b4bc2de8e3e,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_560.csv
0007,023,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg023.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg023.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg023/tlg0007.tlg023.perseus-grc2.xml,d73aaaf39f880fc398aa5af178981b739d7a80fbda1cea0a88059c349e64200d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_560.csv
0007,024,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg024.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg024.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg024/tlg0007.tlg024.perseus-grc2.xml,28024da667b213344cd091d27f605a0ed3c0b1b18df69774245e6df4fa28b09c,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_560.csv
0007,025,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg025.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg025.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg025/tlg0007.tlg025.perseus-grc2.xml,82749640f7c6164e82dbde75b8e44acc517100b5d288752c2fc251bfa5374807,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_560.csv
0007,026,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg026.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg026.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg026/tlg0007.tlg026.perseus-grc2.xml,e25e3c704d4aa19cd8a4762f235b55fcea40a9c32901eba02906af2f4a0a76f4,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_561.csv
0007,027,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg027.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg027.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg027/tlg0007.tlg027.perseus-grc2.xml,8c2bad1690eac57647416ca83f6ba1b659b981ac0dc1943047c145c24aa0342b,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_561.csv
0007,028,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg028.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg028.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg028/tlg0007.tlg028.perseus-grc2.xml,5e05b6487955ec5244ca0bfde2e1cb03e2ee9f6b1b4bdb4ac4e20d32f2e0d504,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_561.csv
0007,029,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg029.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg029.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg029/tlg0007.tlg029.perseus-grc2.xml,5f37cff922bb74d7960a02a4bd37b32b34da2a07a30730e197e2b1071cfb080d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_561.csv
0007,030,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg030.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg030.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg030/tlg0007.tlg030.perseus-grc2.xml,a4b3853ac6597099703dc492381120ab7fd849fbae3ef943c1599e79cc9efe1e,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_561.csv
0007,031,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg031.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg031.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg031/tlg0007.tlg031.perseus-grc2.xml,22f958a1d9b65436d0a87a02b26c44d72274cd1fd695fd5c401b8d5a662c6b03,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_562.csv
0007,035,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg035.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg035.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg035/tlg0007.tlg035.perseus-grc2.xml,3ee928df8d96ad0bba2634ed3c72910de044f24615b401b3dda06f4bd4a20fc8,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_562.csv
0007,036,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg036.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg036.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg036/tlg0007.tlg036.perseus-grc2.xml,3c73240bb466fe4838b825c1225567a40ef76c9eeb8388931d2566f0613a0cc1,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_563.csv
0007,037,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg037.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg037.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg037/tlg0007.tlg037.perseus-grc2.xml,b142bbf50346b2a08b0dc9648cd0f1c51e1ab0ee2090750bab65dde006907700,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_563.csv
0007,038,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg038.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg038.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg038/tlg0007.tlg038.perseus-grc2.xml,8282a8189d870acfcb872b9f063ac78d509a76cf48375568893eeaaa21185fda,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_563.csv
0007,039,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg039.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg039.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg039/tlg0007.tlg039.perseus-grc2.xml,bb68b4eac9db2dbb1e9acd6ef4bc7adb3c0eaae711d10b88843a92cdbc4e6985,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_563.csv
0007,040,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg040.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg040.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg040/tlg0007.tlg040.perseus-grc2.xml,63f0bb98170e43531117a2ab66c187ac387dcc645861f442bd0e47af9b2eb36d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_563.csv
0007,041,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg041.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg041.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg041/tlg0007.tlg041.perseus-grc2.xml,922a39fee3621a42d29d45dd2e06d935de06d7193d6e780fd4233a0b4f725486,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_564.csv
0007,042,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg042.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg042.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg042/tlg0007.tlg042.perseus-grc2.xml,bd8d1a2dfdfdb245731f320f2dd543d42d14bbafbf86dc0ba9d016763740c94d,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_564.csv
0007,043,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg043.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg043.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg043/tlg0007.tlg043.perseus-grc2.xml,d619a5ede05db62fcbc818688a5674e88918360ff8df12c0a7ce6beb22046d8b,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_564.csv
0007,047,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg047.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg047.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg047/tlg0007.tlg047.perseus-grc2.xml,85866d5c33620e66f1f8c5a6dd4cf500e61308037b7514c10f1ddb326b4229b0,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_565.csv
0007,048,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg048.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg048.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg048/tlg0007.tlg048.perseus-grc2.xml,90a5662394a8e562f0e3480e4dff7090e4e030605c9f60ee5c7ad39ada219769,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_565.csv
0007,049,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg049.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg049.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg049/tlg0007.tlg049.perseus-grc2.xml,ac3b11ec5296372ba38d85ea585c4a11ae39022d14c5aec2b0439661d8c71124,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_565.csv
0007,050,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg050.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg050.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg050/tlg0007.tlg050.perseus-grc2.xml,a279427136629b4853061c4e63231a4223cebde1bc816aa198a2057f7ed93349,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_565.csv
0007,051,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg051.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg051.perseus-grc1,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg051/tlg0007.tlg051.perseus-grc1.xml,e4aeae671c918338133ebe35ad26962e28eb0b4cea739787b8747eb9d21c0247,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_566.csv
0007,052,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg052.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg052.perseus-grc1,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg052/tlg0007.tlg052.perseus-grc1.xml,df8ebd7cc8f2ebfe7eee89676006d007b9757bd4f938ed246c9c39df9df981bc,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_566.csv
0007,053,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg053.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg053.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg053/tlg0007.tlg053.perseus-grc2.xml,a6aaed5b7818b0857d961782b5b25374400a6e978fcb98e8c9f893a27ef2f56e,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_566.csv
0007,054,VERIFIED_ALTERNATE_EDITION,OPEN_TEXT_DIFFERENT_EDITION,urn:cts:greekLit:tlg0007.tlg054.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg054.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg054/tlg0007.tlg054.perseus-grc2.xml,4faaafa30dbfbd01c50fb51d4d4bc1d252a48a2f7c597007209e9cfaf78099a7,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/detailed_verified_3001_batch_566.csv
